Sr.No,Round,Institute,Program,Stream,Quota,Category,Opening Rank,Closing Rank
3290,Round 3,"Institute of Science and Technology, Paschim Medinipur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,6240.0,39669
3291,Round 3,"Murshidabad College of Engineering & Technology, Murshidabad",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,9157.0,64724
3292,Round 3,"Meghnad Saha Institute of Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,6480.0,19812
3293,Round 3,"Netaji Subhas Engineering College, Garia, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,3306.0,12296
3294,Round 3,"Nshm Knowledge Campus, Durgapur Group of Institutions",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,21063.0,64292
3295,Round 3,"Hemnalini Memorial College of Engineering, Haringhata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,24545.0,45738
3296,Round 3,"Modern Institute of Engineering & Technology, Bandel, Hooghly",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,39199.0,59180
3297,Round 3,"Neotia Institute of Technology Management and Science (Itme), D.H.Road",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,17180.0,58038
3298,Round 3,"Heritage Institute of Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,761.0,3214
3299,Round 3,"Elitte College of Engineering,Mahispota, Sodepur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,10204.0,61624
3300,Round 3,"Dream Institute of Technology, Bishnupur, 24-Parganas-South",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,23289.0,48850
3301,Round 3,"Durgapur Institute of Advanced Technology & Management, Durgapur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,14311.0,63159
3302,Round 3,"Dr.Sudhir Chandra Sur Institute of Technology and Sports Complex, Dum Dum",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,24757.0,63882
3303,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,6386.0,25477
3304,Round 3,"Birbhum Institute of Engineering & Technology, Suri, Birbhum",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,43853.0,59387
3305,Round 3,"Budge Budge Institute of Technology, Budge-Budge",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,6840.0,63544
3306,Round 3,"Bengal Institute of Technology & Management, Santiniketan",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,15397.0,61894
3307,Round 3,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,2252.0,37543
3308,Round 3,"Bengal Institute of Technology, Dhapa, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,5319.0,58243
3309,Round 3,"Academy of Technology, Adisaptagram, Hooghly",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,3556.0,13635
3310,Round 3,"Asansol Engineering College, Asansol, Burdwan",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,5646.0,31878
3311,Round 3,"Abacus Institute of Engineering & Management, Mogra, Hooghly",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,12988.0,63400
3312,Round 3,"B.P. Poddar Institute of Management & Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,4816.0,14413
3313,Round 3,"Bengal College of Engineering & Technology, Durgapur",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,10481.0,62995
3314,Round 3,"Bankura Unnayani Institute of Engineering, Bankura",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,All India,Open,12857.0,62649
3315,Round 3,"Institute of Engineering & Management, Salt Lake",Mechanical Engineering,B.E/B. Tech,All India,Open,5411.0,18505
3316,Round 3,"Mckv Institute of Engineering, Liluah, Howrah",Mechanical Engineering,B.E/B. Tech,All India,Open,21467.0,62710
3317,Round 3,"Jis College of Engineering, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,All India,Open,38113.0,50531
3318,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Mechanical Engineering,B.E/B. Tech,All India,Open,11646.0,61214
3319,Round 3,"Hooghly Engineering & Technology College, Hooghly",Mechanical Engineering,B.E/B. Tech,All India,Open,54697.0,58601
3320,Round 3,"Ideal Institute of Engineering, Kalyani",Mechanical Engineering,B.E/B. Tech,All India,Open,7298.0,7298
3321,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,39824.0,54577
3322,Round 3,"Meghnad Saha Institute of Technology, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,27528.0,62359
3323,Round 3,"Mallabhum Institute of Technology, Bishnupur, Bankura",Mechanical Engineering,B.E/B. Tech,All India,Open,38494.0,38494
3324,Round 3,"Netaji Subhas Engineering College, Garia, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,30089.0,60574
3325,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",Mechanical Engineering,B.E/B. Tech,All India,Open,15025.0,58289
3326,Round 3,"Elitte College of Engineering,Mahispota, Sodepur",Mechanical Engineering,B.E/B. Tech,All India,Open,22426.0,22426
3327,Round 3,"College of Engineering and Management, Kolaghat",Mechanical Engineering,B.E/B. Tech,All India,Open,22199.0,62483
3328,Round 3,"Bengal Institute of Technology & Management, Santiniketan",Mechanical Engineering,B.E/B. Tech,All India,Open,54504.0,54504
3329,Round 3,"Birbhum Institute of Engineering & Technology, Suri, Birbhum",Mechanical Engineering,B.E/B. Tech,All India,Open,41000.0,41000
3330,Round 3,"Heritage Institute of Technology, Kolkata",Mechanical Engineering,B.E/B. Tech,All India,Open,4942.0,23694
3331,Round 3,Jadavpur University,Information Technology,B.E/B. Tech,Home State,Open,103.0,230
3332,Round 3,"Techno International New Town, Rajarhat, New Town",Information Technology,B.E/B. Tech,All India,Open,13946.0,34182
3333,Round 3,"Techno Engineering Collge Banipur, 24 Parganas-North",Information Technology,B.E/B. Tech,All India,Open,20720.0,55926
3334,Round 3,Jadavpur University,Information Technology,B.E/B. Tech,All India,Open,65.0,92
3335,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Information Technology,B.E/B. Tech,All India,Open,1372.0,14295
3336,Round 3,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Mechanical Engineering,B.E/B. Tech,Home State,Open,7777.0,15704
3337,Round 3,"Future Institute of Engineering & Management, Sonarpur",Mechanical Engineering,B.E/B. Tech,All India,Open,46222.0,57414
3338,Round 3,"Asansol Engineering College, Asansol, Burdwan",Mechanical Engineering,B.E/B. Tech,All India,Open,17939.0,53564
3339,Round 3,"Academy of Technology, Adisaptagram, Hooghly",Mechanical Engineering,B.E/B. Tech,All India,Open,17299.0,63069
3340,Round 3,"Abacus Institute of Engineering & Management, Mogra, Hooghly",Mechanical Engineering,B.E/B. Tech,All India,Open,21211.0,47185
3341,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,Home State,Open,1548.0,2607
3342,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Mechanical Engineering,B.E/B. Tech,Home State,Open,4041.0,12747
3343,Round 3,"Institute of Engineering & Management, Salt Lake",Information Technology,B.E/B. Tech,All India,Open,1991.0,4016
3344,Round 3,"Mckv Institute of Engineering, Liluah, Howrah",Information Technology,B.E/B. Tech,All India,Open,16452.0,35779
3345,Round 3,"Jis College of Engineering, Kalyani, Nadia",Information Technology,B.E/B. Tech,All India,Open,25296.0,62209
3346,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Information Technology,B.E/B. Tech,All India,Open,6604.0,13032
3347,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Information Technology,B.E/B. Tech,All India,Open,14138.0,40205
3348,Round 3,University Of Calcutta,Electrical Engineering,B.E/B. Tech,All India,Open,947.0,1173
3349,Round 3,"Aliah University, New Town",Electrical Engineering,B.E/B. Tech,Home State,Open,5250.0,9091
3350,Round 3,"Future Institute of Engineering & Management, Sonarpur",Information Technology,B.E/B. Tech,All India,Open,16725.0,41454
3351,Round 3,"Guru Nanak Institute of Technology, Panihati, Sodepur",Information Technology,B.E/B. Tech,All India,Open,28275.0,61337
3352,Round 3,"Meghnad Saha Institute of Technology, Kolkata",Information Technology,B.E/B. Tech,All India,Open,13838.0,24854
3353,Round 3,"Netaji Subhas Engineering College, Garia, Kolkata",Information Technology,B.E/B. Tech,All India,Open,9135.0,21492
3354,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",Information Technology,B.E/B. Tech,All India,Open,18678.0,42632
3355,Round 3,"Camellia Institute of Technology, Badu Road, Madhyamgram",Information Technology,B.E/B. Tech,All India,Open,29470.0,29470
3356,Round 3,"College of Engineering and Management, Kolaghat",Information Technology,B.E/B. Tech,All India,Open,19926.0,62122
3357,Round 3,"Budge Budge Institute of Technology, Budge-Budge",Information Technology,B.E/B. Tech,All India,Open,45255.0,55220
3358,Round 3,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Information Technology,B.E/B. Tech,All India,Open,8115.0,64749
3359,Round 3,"Bengal Institute of Technology & Management, Santiniketan",Information Technology,B.E/B. Tech,All India,Open,48017.0,48017
3360,Round 3,"Bengal Institute of Technology, Dhapa, Kolkata",Information Technology,B.E/B. Tech,All India,Open,26259.0,64821
3361,Round 3,"Heritage Institute of Technology, Kolkata",Information Technology,B.E/B. Tech,All India,Open,2700.0,4090
3362,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,Open,2778.0,3966
3363,Round 3,"Asansol Engineering College, Asansol, Burdwan",Information Technology,B.E/B. Tech,All India,Open,20890.0,52812
3364,Round 3,"B.P. Poddar Institute of Management & Technology, Kolkata",Information Technology,B.E/B. Tech,All India,Open,11296.0,19585
3365,Round 3,"Bankura Unnayani Institute of Engineering, Bankura",Information Technology,B.E/B. Tech,All India,Open,21666.0,31726
3366,Round 3,"Bengal College of Engineering & Technology, Durgapur",Information Technology,B.E/B. Tech,All India,Open,10513.0,64001
3367,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology,B.E/B. Tech,Home State,Open,1080.0,1547
3368,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,Open,1988.0,4093
3369,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology,B.E/B. Tech,Home State,Open,2018.0,3290
3370,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Information Technology,B.E/B. Tech,Home State,Open,3855.0,5592
3371,Round 3,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Information Technology,B.E/B. Tech,All India,Open,8250.0,13858
3372,Round 3,"Techno Main Salt Lake, Sector-V, Salt Lake",Information Technology,B.E/B. Tech,All India,Open,4120.0,6807
3373,Round 3,"Siliguri Institute of Technology, Siliguri",Information Technology,B.E/B. Tech,All India,Open,30505.0,58801
3374,Round 3,"Seacom Engineering College, Sankrail, Howrah",Information Technology,B.E/B. Tech,All India,Open,49754.0,49754
3375,Round 3,"Rcc Institute of Information Technology, Kolkata",Information Technology,B.E/B. Tech,All India,Open,9319.0,19941
3376,Round 3,"Institute of Engineering & Management, Salt Lake",Electrical Engineering,B.E/B. Tech,All India,Open,4349.0,12473
3377,Round 3,"Jis College of Engineering, Kalyani, Nadia",Electrical Engineering,B.E/B. Tech,All India,Open,20229.0,59535
3378,Round 3,"Mckv Institute of Engineering, Liluah, Howrah",Electrical Engineering,B.E/B. Tech,All India,Open,21989.0,64390
3379,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Electrical Engineering,B.E/B. Tech,All India,Open,12336.0,62107
3380,Round 3,"Ideal Institute of Engineering, Kalyani",Electrical Engineering,B.E/B. Tech,All India,Open,29942.0,44516
3381,Round 3,"Imps College of Engineering & Technology, Malda",Electrical Engineering,B.E/B. Tech,All India,Open,37368.0,37368
3382,Round 3,"Hooghly Engineering & Technology College, Hooghly",Electrical Engineering,B.E/B. Tech,All India,Open,47845.0,64581
3383,Round 3,"Meghnad Saha Institute of Technology, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,18531.0,60612
3384,Round 3,"Murshidabad College of Engineering & Technology, Murshidabad",Electrical Engineering,B.E/B. Tech,All India,Open,29940.0,60923
3385,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,18911.0,62487
3386,Round 3,"Nshm Knowledge Campus, Durgapur Group of Institutions",Electrical Engineering,B.E/B. Tech,All India,Open,38065.0,51427
3387,Round 3,"Netaji Subhas Engineering College, Garia, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,10380.0,64443
3388,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",Electrical Engineering,B.E/B. Tech,All India,Open,12548.0,63673
3389,Round 3,"College of Engineering and Management, Kolaghat",Electrical Engineering,B.E/B. Tech,All India,Open,15697.0,61696
3390,Round 3,"Calcutta Institute of Technology, Uluberia, Howrah",Electrical Engineering,B.E/B. Tech,All India,Open,9184.0,9184
3391,Round 3,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,22396.0,62928
3392,Round 3,"Birbhum Institute of Engineering & Technology, Suri, Birbhum",Electrical Engineering,B.E/B. Tech,All India,Open,34552.0,52464
3393,Round 3,"Heritage Institute of Technology, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,2465.0,10192
3394,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",COMPUTER SCIENCE AND DESIGN,B.E/B. Tech,All India,Open,27848.0,64158
3395,Round 3,"Pailan College of Management & Technology, Pailan Park",Civil Engineering,B.E/B. Tech,All India,Open,58089.0,58089
3396,Round 3,"Siliguri Institute of Technology, Siliguri",Civil Engineering,B.E/B. Tech,All India,Open,11326.0,62527
3397,Round 3,"St. Mary's Technical Campus Kolkata, Barasat",Civil Engineering,B.E/B. Tech,All India,Open,47188.0,47188
3398,Round 3,"Techno Main Salt Lake, Sector-V, Salt Lake",Civil Engineering,B.E/B. Tech,All India,Open,12222.0,63057
3399,Round 3,"Techno International New Town, Rajarhat, New Town",Civil Engineering,B.E/B. Tech,All India,Open,33959.0,62376
3400,Round 3,"Techno India University, Salt Lake",Civil Engineering,B.E/B. Tech,All India,Open,16833.0,62282
3401,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Civil Engineering,B.E/B. Tech,All India,Open,8810.0,26097
3402,Round 3,Jadavpur University,Civil Engineering,B.E/B. Tech,Home State,Open,636.0,1111
3403,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Civil Engineering,B.E/B. Tech,Home State,Open,7274.0,13882
3404,Round 3,"Haldia Institute of Technology, Haldia, Purba Medinipur",Civil Engineering,B.E/B. Tech,All India,Open,17994.0,64026
3405,Round 3,"Hooghly Engineering & Technology College, Hooghly",Civil Engineering,B.E/B. Tech,All India,Open,26530.0,63019
3406,Round 3,"Ideal Institute of Engineering, Kalyani",Civil Engineering,B.E/B. Tech,All India,Open,23959.0,32511
3407,Round 3,"Jis College of Engineering, Kalyani, Nadia",Civil Engineering,B.E/B. Tech,All India,Open,34201.0,40330
3408,Round 3,"Meghnad Saha Institute of Technology, Kolkata",Civil Engineering,B.E/B. Tech,All India,Open,3672.0,64179
3409,Round 3,"Murshidabad College of Engineering & Technology, Murshidabad",Civil Engineering,B.E/B. Tech,All India,Open,19142.0,61932
3410,Round 3,"Narula Institute of Technology, Agarpara, Kolkata",Civil Engineering,B.E/B. Tech,All India,Open,37218.0,62915
3411,Round 3,"Netaji Subhas Engineering College, Garia, Kolkata",Civil Engineering,B.E/B. Tech,All India,Open,24594.0,61351
3412,Round 3,"Nshm Knowledge Campus, Durgapur Group of Institutions",Civil Engineering,B.E/B. Tech,All India,Open,51997.0,51997
3413,Round 3,Jadavpur University,Civil Engineering,B.E/B. Tech,All India,Open,125.0,531
3414,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Civil Engineering,B.E/B. Tech,Home State,Open,5950.0,14176
3415,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B. Tech,Home State,Open,2501.0,6223
3416,Round 3,"Asansol Engineering College, Asansol, Burdwan",Civil Engineering,B.E/B. Tech,All India,Open,16828.0,37557
3417,Round 3,"Abacus Institute of Engineering & Management, Mogra, Hooghly",Civil Engineering,B.E/B. Tech,All India,Open,16500.0,64123
3418,Round 3,"Bankura Unnayani Institute of Engineering, Bankura",Civil Engineering,B.E/B. Tech,All India,Open,19130.0,49181
3419,Round 3,"Bengal College of Engineering & Technology, Durgapur",Civil Engineering,B.E/B. Tech,All India,Open,17237.0,52058
3420,Round 3,"Budge Budge Institute of Technology, Budge-Budge",Civil Engineering,B.E/B. Tech,All India,Open,50659.0,50659
3421,Round 3,"Calcutta Institute of Engineering & Management, Tollygunge, Kolkata",Civil Engineering,B.E/B. Tech,All India,Open,15759.0,62917
3422,Round 3,"Dr. B. C. Roy Engineering College, Durgapur",Civil Engineering,B.E/B. Tech,All India,Open,29263.0,59844
3423,Round 3,"Dr.Sudhir Chandra Sur Institute of Technology and Sports Complex, Dum Dum",Civil Engineering,B.E/B. Tech,All India,Open,63509.0,63509
3424,Round 3,"Heritage Institute of Technology, Kolkata",Civil Engineering,B.E/B. Tech,All India,Open,2550.0,19809
3425,Round 3,"Institute of Engineering & Management, Salt Lake",Electrical & Electronics Engineering,B.E/B. Tech,All India,Open,2559.0,9866
3426,Round 3,"Academy of Technology, Adisaptagram, Hooghly",Electrical & Electronics Engineering,B.E/B. Tech,All India,Open,21697.0,56127
3427,Round 3,"Aliah University, New Town",Civil Engineering,B.E/B. Tech,Home State,Open,7291.0,13797
3428,Round 3,Swami Vivekananda University,Civil Engineering,B.E/B. Tech,All India,Open,19049.0,19049
3429,Round 3,"Swami Vivekananda Institute of Science & Technology, Sonarpur",Electrical & Electronics Engineering,B.E/B. Tech,All India,Open,33190.0,33190
3430,Round 3,"Pailan College of Management & Technology, Pailan Park",Electrical & Electronics Engineering,B.E/B. Tech,All India,Open,43586.0,43586
3431,Round 3,"Regent Education and Research Foundation, Barasat, Kolkata",Electrical & Electronics Engineering,B.E/B. Tech,All India,Open,47641.0,47641
3432,Round 3,"Future Institute of Engineering & Management, Sonarpur",Electrical Engineering,B.E/B. Tech,All India,Open,23128.0,50530
3433,Round 3,"Guru Nanak Institute of Technology, Panihati, Sodepur",Electrical Engineering,B.E/B. Tech,All India,Open,36070.0,53636
3434,Round 3,"Academy of Technology, Adisaptagram, Hooghly",Electrical Engineering,B.E/B. Tech,All India,Open,10718.0,59060
3435,Round 3,"Asansol Engineering College, Asansol, Burdwan",Electrical Engineering,B.E/B. Tech,All India,Open,17395.0,62204
3436,Round 3,"Bengal College of Engineering & Technology, Durgapur",Electrical Engineering,B.E/B. Tech,All India,Open,32793.0,32793
3437,Round 3,"Bankura Unnayani Institute of Engineering, Bankura",Electrical Engineering,B.E/B. Tech,All India,Open,27975.0,63118
3438,Round 3,"Abacus Institute of Engineering & Management, Mogra, Hooghly",Electrical Engineering,B.E/B. Tech,All India,Open,39273.0,39273
3439,Round 3,"B.P. Poddar Institute of Management & Technology, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,17071.0,64358
3440,Round 3,"Ghani Khan Choudhury Institute of Engineering & Technology, Malda",Electrical Engineering,B.E/B. Tech,Home State,Open,4458.0,11402
3441,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Electrical Engineering,B.E/B. Tech,Home State,Open,2628.0,10079
3442,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering,B.E/B. Tech,Home State,Open,1396.0,1945
3443,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering,B.E/B. Tech,Home State,Open,7495.0,10605
3444,Round 3,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,Open,162.0,345
3445,Round 3,"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,18686.0,55032
3446,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",Electrical Engineering,B.E/B. Tech,All India,Open,5452.0,24241
3447,Round 3,"Govt. College of Engg. & Textile Technology, Berhampore",Electrical Engineering,B.E/B. Tech,Home State,Open,4153.0,7202
3448,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electrical Engineering,B.E/B. Tech,Home State,Open,2281.0,4187
3449,Round 3,"Siliguri Institute of Technology, Siliguri",Electrical Engineering,B.E/B. Tech,All India,Open,35821.0,64186
3450,Round 3,Techno International Batanagar,Electrical Engineering,B.E/B. Tech,All India,Open,51052.0,51052
3451,Round 3,"St. Thomas College of Engineering & Technology, Khidirpur, Kolkata",Electrical Engineering,B.E/B. Tech,All India,Open,8200.0,62924
3452,Round 3,"Techno Main Salt Lake, Sector-V, Salt Lake",Electrical Engineering,B.E/B. Tech,All India,Open,10241.0,36813
3453,Round 3,"Techno India University, Salt Lake",Electrical Engineering,B.E/B. Tech,All India,Open,9853.0,57833
3454,Round 3,"Techno International New Town, Rajarhat, New Town",Electrical Engineering,B.E/B. Tech,All India,Open,18704.0,63339
3455,Round 3,"Adamas University, Barasat",Electrical Engineering,B.E/B. Tech,All India,Open,60450.0,60450
3456,Round 3,Jadavpur University,Electrical Engineering,B.E/B. Tech,All India,Open,62.0,154
3457,Round 3,Jadavpur University,Electrical Engineering,B.E/B. Tech,Home State,Open (PwD),3183.0,5598
3458,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",Electrical Engineering,B.E/B. Tech,Home State,Open (PwD),48438.0,48438
3459,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Electrical Engineering,B.E/B. Tech,Home State,Open (PwD),51906.0,51906
3460,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Civil Engineering,B.E/B. Tech,Home State,Open (PwD),34801.0,34801
3461,Round 3,Jadavpur University,Civil Engineering,B.E/B. Tech,Home State,Open (PwD),23862.0,29691
3462,Round 3,"Maulana Abul Kalam Azad University of Technology, West Bengal",Information Technology,B.E/B. Tech,Home State,Open (PwD),34326.0,52944
3463,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Information Technology,B.E/B. Tech,Home State,Open (PwD),28141.0,30722
3464,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Information Technology,B.E/B. Tech,Home State,Open (PwD),36159.0,44633
3465,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,Open (PwD),53060.0,53060
3466,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Information Technology,B.E/B. Tech,Home State,Open (PwD),26589.0,26589
3467,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",Information Technology,B.E/B. Tech,Home State,Open (PwD),55769.0,55769
3468,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",Mechanical Engineering,B.E/B. Tech,Home State,Open (PwD),39947.0,40212
3469,Round 3,Jadavpur University,Information Technology,B.E/B. Tech,Home State,Open (PwD),4393.0,7883
3470,Round 3,University Of Calcutta,Information Technology,B.E/B. Tech,Home State,Open (PwD),12029.0,12029
3471,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),21941.0,23758
3472,Round 3,"Cooch Behar Government Engineering College, Cooch Behar",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),51197.0,51197
3473,Round 3,"Goverment College of Engineering and Leather Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),14244.0,25751
3474,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),54354.0,54354
3475,Round 3,"Kalyani Goverment Engineering College, Kalyani, Nadia",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),7397.0,9845
3476,Round 3,"Govt. College of Engineering & Ceramic Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),16847.0,16847
3477,Round 3,Jadavpur University,Chemical Engineering,B.E/B. Tech,Home State,Open (PwD),5988.0,11392
3478,Round 3,Jadavpur University,Mechanical Engineering,B.E/B. Tech,Home State,Open (PwD),7355.0,22288
3479,Round 3,University Of Calcutta,Chemical Engineering,B.E/B. Tech,Home State,Open (PwD),23708.0,23708
3480,Round 3,University Of Calcutta,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),11466.0,11466
3481,Round 3,"Maulana Abul Kalam Azad University of Technology, West Bengal",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),32309.0,33019
3482,Round 3,"Rcc Institute of Information Technology, Kolkata",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),20616.0,63055
3483,Round 3,Jadavpur University,COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),374.0,840
3484,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),54364.0,56068
3485,Round 3,"University Institute of Technology, Burdwan (Self Financing Course)",COMPUTER SCIENCE & ENGINEERING,B.E/B. Tech,Home State,Open (PwD),44919.0,62057
3486,Round 3,Jadavpur University,Production Engineering,B.E/B. Tech,Home State,Open (PwD),28066.0,28066
3487,Round 3,Jadavpur University,Metallurgical And Materials Engineering,B.E/B. Tech,Home State,Open (PwD),40504.0,40504
3488,Round 3,"Govt. College of Engineering & Textile Technology, Serampore",Textile Technology,B.E/B. Tech,Home State,Open (PwD),57210.0,61338
3489,Round 3,"Sanaka Education Trusts Group of Institutions, Durgapur, Burdwan",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,Open (PwD),63295.0,63295
3490,Round 3,"Institute of Pharmacy, Jalpaiguri",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,Open (PwD),7118.0,19152
3491,Round 3,"Bidhan Chandra Krishi Viswa Vidyalaya, Mohanpur, Nadia",Agricultural Engineering,B.E/B. Tech,Home State,Open (PwD),52452.0,52452
3492,Round 3,Uttar Banga Krishi Viswa Vidyalaya,Agricultural Engineering,B.E/B. Tech,Home State,Open (PwD),35345.0,35345
3493,Round 3,Jadavpur University,B.Pharm/Pharmaceutical Technology,B.E/B. Tech,Home State,Open (PwD),19750.0,19750
3494,Round 3,"Adamas University, Barasat",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,Open (PwD),63259.0,63259
3495,Round 3,Jadavpur University,Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),1357.0,3062
3496,Round 3,"Jalpaiguri Goverment Engineering College,Jalpaiguri",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),26271.0,26271
3497,Round 3,"Ramkrishna Mahato Government Engineering College, Purulia",Electronics & Communication Engineering/Electronics & Telecommunication Engineering,B.E/B. Tech,Home State,Open (PwD),55074.0,56652
3498,Round 3,"P.G. Institute of Medical Sciences, Chandrakona",B.Pharm/Pharmaceutical Technology,B. Pharma,Home State,SC,56566.0,59695
